UUID,Subject,Student,Point
9ebb8599-2c7b-4b52-bafa-50b55e88df71,29649024-9f8b-42d7-b397-c82d1cf9754b,49975eef-be42-4146-a65b-604c2fee1ec9,36
f4e7d773-fdd0-45c6-a2f9-cb8544d11ccd,697d6fe1-1fb6-4afb-a160-03fcee76532f,49975eef-be42-4146-a65b-604c2fee1ec9,91
9ea4394d-3528-4e37-8c6f-05c543cba4e3,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,49975eef-be42-4146-a65b-604c2fee1ec9,95
40a58b10-9502-4763-9566-6a0f7e397fa5,c25a9b47-ffe6-4889-a289-12453200d17f,49975eef-be42-4146-a65b-604c2fee1ec9,34
f665bc52-932e-4097-b628-c117461b6c46,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,49975eef-be42-4146-a65b-604c2fee1ec9,86
b50dc16c-9599-4ddd-97e3-005cd9f8b4da,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,49975eef-be42-4146-a65b-604c2fee1ec9,82
f3cf0088-e240-4868-99ab-6feaa792e760,6346a07c-7c07-42fc-b68e-b13462d889a3,49975eef-be42-4146-a65b-604c2fee1ec9,81
92f7f237-cce7-4d45-bfa7-5c922980f274,b4f10d51-c91c-492f-8267-ea73e68f3ee7,49975eef-be42-4146-a65b-604c2fee1ec9,88
7f10b6ac-b129-444a-aeb4-7ce870e111a0,ad525104-71e2-4844-977c-e03341f1a498,49975eef-be42-4146-a65b-604c2fee1ec9,52
036511a9-1779-416b-95eb-491ab65c4cc8,04ef3106-842d-4aa5-b3c6-47a26244f3c9,21a89279-66c7-493f-9781-4ab635b13c66,19
edcd06bf-d662-44b6-89fc-add5161f2d44,29649024-9f8b-42d7-b397-c82d1cf9754b,21a89279-66c7-493f-9781-4ab635b13c66,16
b4aec4f4-9b22-4054-a82c-093f83c0ec61,697d6fe1-1fb6-4afb-a160-03fcee76532f,21a89279-66c7-493f-9781-4ab635b13c66,1
3face2ce-19f7-4f7a-a488-793ece9d55d4,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,21a89279-66c7-493f-9781-4ab635b13c66,16
3470bfdd-5918-4c00-b3c3-727f77395414,c25a9b47-ffe6-4889-a289-12453200d17f,21a89279-66c7-493f-9781-4ab635b13c66,44
4ef77652-4f5f-4e56-a198-01bd70cc7d09,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,21a89279-66c7-493f-9781-4ab635b13c66,73
51c71a21-5489-455b-a06f-ca5c15c3b878,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,21a89279-66c7-493f-9781-4ab635b13c66,76
656c1b5f-37d3-4ae4-95dd-fa997e911b74,6346a07c-7c07-42fc-b68e-b13462d889a3,21a89279-66c7-493f-9781-4ab635b13c66,62
40ac309d-d4e4-4724-8440-a8d162f809c8,b4f10d51-c91c-492f-8267-ea73e68f3ee7,21a89279-66c7-493f-9781-4ab635b13c66,46
96138e56-11d0-4d2e-b9bb-0166671cc6bd,ad525104-71e2-4844-977c-e03341f1a498,21a89279-66c7-493f-9781-4ab635b13c66,58
07babb2d-6b17-4f19-b349-13047aba2891,04ef3106-842d-4aa5-b3c6-47a26244f3c9,8563cb3a-b149-4195-86cd-c026798addd5,100
2c12e1e0-8caa-421f-816d-0b9bf3936908,29649024-9f8b-42d7-b397-c82d1cf9754b,8563cb3a-b149-4195-86cd-c026798addd5,94
033d7aef-0d4d-4cd2-b7d8-245cfbf72a40,697d6fe1-1fb6-4afb-a160-03fcee76532f,8563cb3a-b149-4195-86cd-c026798addd5,74
92d0cb5a-5ef4-4f70-a1eb-9b9a2b52b114,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,8563cb3a-b149-4195-86cd-c026798addd5,92
3c1c656b-7168-4609-a826-a89a419d1ba3,c25a9b47-ffe6-4889-a289-12453200d17f,8563cb3a-b149-4195-86cd-c026798addd5,35
8366a85d-c0ce-4db5-b955-16f1e7755c9e,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,8563cb3a-b149-4195-86cd-c026798addd5,79
a84ecbb0-1086-484f-8156-8ea68373a187,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,8563cb3a-b149-4195-86cd-c026798addd5,22
25822f12-0616-4299-bf37-d14b7aec8347,6346a07c-7c07-42fc-b68e-b13462d889a3,8563cb3a-b149-4195-86cd-c026798addd5,38
a50d65b8-eed2-4378-8abb-37a99500cd9f,b4f10d51-c91c-492f-8267-ea73e68f3ee7,8563cb3a-b149-4195-86cd-c026798addd5,26
cb24629b-f813-4986-8507-04b2ea01d562,ad525104-71e2-4844-977c-e03341f1a498,8563cb3a-b149-4195-86cd-c026798addd5,97
919e399d-d22c-41fc-8377-a3c942ae6fcd,04ef3106-842d-4aa5-b3c6-47a26244f3c9,7b4951ce-4045-4518-adc5-936db1856e3f,73
b388923e-ed94-4a25-90aa-a5c027acdac8,29649024-9f8b-42d7-b397-c82d1cf9754b,7b4951ce-4045-4518-adc5-936db1856e3f,79
e4e22917-7160-4139-bc1c-4b8dcfe58676,697d6fe1-1fb6-4afb-a160-03fcee76532f,7b4951ce-4045-4518-adc5-936db1856e3f,77
95db14c5-5164-49e5-96b1-2ebf82d5309e,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,7b4951ce-4045-4518-adc5-936db1856e3f,66
b8072183-3e2a-4504-a0ce-f71276a3c1df,c25a9b47-ffe6-4889-a289-12453200d17f,7b4951ce-4045-4518-adc5-936db1856e3f,99
92e86634-8bbe-4344-b79d-179cbaa8f7f3,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,7b4951ce-4045-4518-adc5-936db1856e3f,23
84e18287-6103-491a-ab2e-f2020b5508fe,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,7b4951ce-4045-4518-adc5-936db1856e3f,81
a73b7763-1548-44fd-8c06-1748d3a67c7b,6346a07c-7c07-42fc-b68e-b13462d889a3,7b4951ce-4045-4518-adc5-936db1856e3f,78
edf4f830-459e-4977-9626-cd52c1a57c1e,b4f10d51-c91c-492f-8267-ea73e68f3ee7,7b4951ce-4045-4518-adc5-936db1856e3f,20
ef96602a-664f-4046-ab73-1bc518f2786b,ad525104-71e2-4844-977c-e03341f1a498,7b4951ce-4045-4518-adc5-936db1856e3f,2
78c92ac5-ee0d-4638-aeb9-7ca25ac05dda,04ef3106-842d-4aa5-b3c6-47a26244f3c9,38c10181-0ee2-45ce-b66a-96f36ac726b5,69
396d8766-b682-4420-931a-85ff0b777e3e,29649024-9f8b-42d7-b397-c82d1cf9754b,38c10181-0ee2-45ce-b66a-96f36ac726b5,85
3f61391e-29ec-4da0-9914-1bbefe2ce209,697d6fe1-1fb6-4afb-a160-03fcee76532f,38c10181-0ee2-45ce-b66a-96f36ac726b5,6
488b6d6e-c9e3-449b-98ef-b1dd4b5d7698,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,38c10181-0ee2-45ce-b66a-96f36ac726b5,56
6b44e6b0-0448-488f-b4f5-dab822c06ad8,c25a9b47-ffe6-4889-a289-12453200d17f,38c10181-0ee2-45ce-b66a-96f36ac726b5,10
454b9a4a-1363-40f2-a7c9-2e0cb8f24c5d,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,38c10181-0ee2-45ce-b66a-96f36ac726b5,37
032f69bc-60b5-45a4-9461-7993c7819c55,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,38c10181-0ee2-45ce-b66a-96f36ac726b5,60
8394f96f-2d82-42bf-b833-25d931142bb9,6346a07c-7c07-42fc-b68e-b13462d889a3,38c10181-0ee2-45ce-b66a-96f36ac726b5,86
d3ad5d06-32cd-408b-a2d8-2f33f72745b5,b4f10d51-c91c-492f-8267-ea73e68f3ee7,38c10181-0ee2-45ce-b66a-96f36ac726b5,2
5fd2cec2-4a5d-4050-99da-d0d7f054c114,ad525104-71e2-4844-977c-e03341f1a498,38c10181-0ee2-45ce-b66a-96f36ac726b5,58
23b4cba1-cce0-4a28-aa76-36c6e37b6931,04ef3106-842d-4aa5-b3c6-47a26244f3c9,4784b8e4-d2e3-415e-9505-fd929b8805c5,49
588a510f-6c6b-4fae-85a5-3f77e688dc7c,29649024-9f8b-42d7-b397-c82d1cf9754b,4784b8e4-d2e3-415e-9505-fd929b8805c5,98
ae456b76-a9ed-4ef7-b14d-e4dbd622a88a,697d6fe1-1fb6-4afb-a160-03fcee76532f,4784b8e4-d2e3-415e-9505-fd929b8805c5,65
94cd555d-0c46-40f4-b808-cd9d2a97b730,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,4784b8e4-d2e3-415e-9505-fd929b8805c5,31
09d31fc8-fe7b-402c-95d2-50741624a27a,c25a9b47-ffe6-4889-a289-12453200d17f,4784b8e4-d2e3-415e-9505-fd929b8805c5,86
b34225f0-0af2-44cf-a491-48783dfcac55,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,4784b8e4-d2e3-415e-9505-fd929b8805c5,76
8a2ae66a-5c81-4cff-8494-e3d30d9e5a19,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,4784b8e4-d2e3-415e-9505-fd929b8805c5,62
7f356500-a11e-493c-898d-82a470dfa7a2,6346a07c-7c07-42fc-b68e-b13462d889a3,4784b8e4-d2e3-415e-9505-fd929b8805c5,99
9f52ee31-590d-4ffe-8c1c-3986e883cae2,b4f10d51-c91c-492f-8267-ea73e68f3ee7,4784b8e4-d2e3-415e-9505-fd929b8805c5,59
e07edc15-8de4-4601-8187-af017dcbc055,ad525104-71e2-4844-977c-e03341f1a498,4784b8e4-d2e3-415e-9505-fd929b8805c5,55
d4d8a308-e931-4bdd-886a-d572eab55e6c,04ef3106-842d-4aa5-b3c6-47a26244f3c9,d14f511a-2ec8-413c-8446-86d414664d21,63
78b0758c-5c1b-48f1-bc35-8169adc19fcc,29649024-9f8b-42d7-b397-c82d1cf9754b,d14f511a-2ec8-413c-8446-86d414664d21,43
da50f3cc-982d-43a6-9d03-1c285e2b3ffb,697d6fe1-1fb6-4afb-a160-03fcee76532f,d14f511a-2ec8-413c-8446-86d414664d21,55
98ae23fd-53bb-4e24-8ab2-981ce4a25e44,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,d14f511a-2ec8-413c-8446-86d414664d21,92
ed2d6aed-802d-417c-8138-811e08f63067,c25a9b47-ffe6-4889-a289-12453200d17f,d14f511a-2ec8-413c-8446-86d414664d21,80
1bb356cd-5fa1-4994-a0cb-0834c8fa5b09,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,d14f511a-2ec8-413c-8446-86d414664d21,40
c7379398-a557-4b65-9640-cc5a2c6ca4fb,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,d14f511a-2ec8-413c-8446-86d414664d21,39
fcb37cdf-4ea5-4116-b6e3-c66ca75ce379,6346a07c-7c07-42fc-b68e-b13462d889a3,d14f511a-2ec8-413c-8446-86d414664d21,36
6d3ae707-4bd4-49d8-83cb-30d47c23c126,b4f10d51-c91c-492f-8267-ea73e68f3ee7,d14f511a-2ec8-413c-8446-86d414664d21,17
d7322c86-883a-4cd4-ad5e-9995e325e524,ad525104-71e2-4844-977c-e03341f1a498,d14f511a-2ec8-413c-8446-86d414664d21,20
bb421066-b19d-41fc-95c3-dcda3bfae90e,04ef3106-842d-4aa5-b3c6-47a26244f3c9,68430ef3-8f32-4ad3-b436-ef95a3120f2c,93
1016d47f-f774-4baa-ab7a-4a9fc51149d7,29649024-9f8b-42d7-b397-c82d1cf9754b,68430ef3-8f32-4ad3-b436-ef95a3120f2c,99
08c17313-e046-457c-b12f-7a7a08a4d76e,697d6fe1-1fb6-4afb-a160-03fcee76532f,68430ef3-8f32-4ad3-b436-ef95a3120f2c,42
9a366e60-9c12-47ef-a5d7-c1070e72d7c0,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,68430ef3-8f32-4ad3-b436-ef95a3120f2c,44
0e938ccb-1d23-4407-a969-35a4cedc8731,c25a9b47-ffe6-4889-a289-12453200d17f,68430ef3-8f32-4ad3-b436-ef95a3120f2c,89
bccbfdab-3613-4edf-9370-5c9c33f24b39,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,68430ef3-8f32-4ad3-b436-ef95a3120f2c,15
fa458df1-4e25-4653-bb93-d95b90cdf294,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,68430ef3-8f32-4ad3-b436-ef95a3120f2c,87
50517127-02c3-476a-b4fd-b321b4c20ce3,6346a07c-7c07-42fc-b68e-b13462d889a3,68430ef3-8f32-4ad3-b436-ef95a3120f2c,17
a81a2722-c989-4259-9ef0-c8e5ab4ccee1,b4f10d51-c91c-492f-8267-ea73e68f3ee7,68430ef3-8f32-4ad3-b436-ef95a3120f2c,82
6eb9691d-7ec2-4ed1-9b2f-39a4125a3877,ad525104-71e2-4844-977c-e03341f1a498,68430ef3-8f32-4ad3-b436-ef95a3120f2c,98
7fe4164d-8ad8-4948-8b3d-b080f07699ea,04ef3106-842d-4aa5-b3c6-47a26244f3c9,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,18
d7ea0d71-8a45-40c0-9bc9-b5e86984f4e2,29649024-9f8b-42d7-b397-c82d1cf9754b,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,36
b82d3ef4-fdb1-4e0e-874f-4502eb123f8c,697d6fe1-1fb6-4afb-a160-03fcee76532f,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,35
932af23a-2c5f-47d8-9fc5-82099bc1a487,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,68
5f99b47e-2bdc-405c-84b3-2ff81fbf55c5,c25a9b47-ffe6-4889-a289-12453200d17f,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,47
84832134-1240-4820-92ac-f1c272334e0b,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,76
292cd59e-3ece-42f4-813c-7ff22c0e4bb8,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,14
5f154323-c28f-4497-a84e-1fa486cda14f,6346a07c-7c07-42fc-b68e-b13462d889a3,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,46
437588e4-34a9-403e-8f0f-ff55012391c1,b4f10d51-c91c-492f-8267-ea73e68f3ee7,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,81
8052ce49-6308-44f3-be9a-2b267ccfa715,ad525104-71e2-4844-977c-e03341f1a498,acc54746-7b9c-4211-8d72-dc0e6ad3d54a,23
386a025f-d344-425c-95c2-8e0f0105b010,04ef3106-842d-4aa5-b3c6-47a26244f3c9,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,61
fff9e87b-2758-43a7-bfa2-4d62ab9c913b,29649024-9f8b-42d7-b397-c82d1cf9754b,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,82
01fe82df-e4d4-41e3-8281-764e0b915f45,697d6fe1-1fb6-4afb-a160-03fcee76532f,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,18
1fb1c59d-49b2-4224-a401-2cfd77b28a50,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,65
a729833f-7a63-4d0e-85f3-a712c2ae7787,c25a9b47-ffe6-4889-a289-12453200d17f,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,39
f29836ef-aeab-49c0-af44-84c32162a620,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,25
aa27b36c-9672-452d-8988-5185460cec04,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,29
6c24860b-cdc6-49a3-9af0-6f9b2b4f11d4,6346a07c-7c07-42fc-b68e-b13462d889a3,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,15
3ea58609-fa98-4692-ade4-53ee65debd61,b4f10d51-c91c-492f-8267-ea73e68f3ee7,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,77
f171b5c2-78fe-43a9-b20a-0150feacc8aa,ad525104-71e2-4844-977c-e03341f1a498,c7b84ddc-c2e3-48f0-b9dc-69238e5e7426,70
21062ea3-86ab-45d1-aaa5-b216b94a3333,04ef3106-842d-4aa5-b3c6-47a26244f3c9,3afe08f9-9b10-4f14-abbc-a6613c048b47,99
4df55e33-0b7b-4638-b862-104a2ddf7e7d,29649024-9f8b-42d7-b397-c82d1cf9754b,3afe08f9-9b10-4f14-abbc-a6613c048b47,24
16ae5a92-5d97-410c-a9dc-a66543b40922,697d6fe1-1fb6-4afb-a160-03fcee76532f,3afe08f9-9b10-4f14-abbc-a6613c048b47,68
0b40aaf5-e2aa-4e9d-85de-bba6892fc997,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,3afe08f9-9b10-4f14-abbc-a6613c048b47,82
a52ceb43-c8df-46d2-84f5-879fc51fbc3e,c25a9b47-ffe6-4889-a289-12453200d17f,3afe08f9-9b10-4f14-abbc-a6613c048b47,66
8177cd37-971b-46e9-a2c6-7f72da6c82f9,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,3afe08f9-9b10-4f14-abbc-a6613c048b47,51
18e8e16e-457e-4fce-8211-b042df7ca053,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,3afe08f9-9b10-4f14-abbc-a6613c048b47,55
4144b83f-6287-4345-9796-869896bf5dc9,6346a07c-7c07-42fc-b68e-b13462d889a3,3afe08f9-9b10-4f14-abbc-a6613c048b47,20
b2595cfa-5843-443f-b969-9568f8f54a9d,b4f10d51-c91c-492f-8267-ea73e68f3ee7,3afe08f9-9b10-4f14-abbc-a6613c048b47,42
25a3c95f-6fed-48b3-ba4c-4982c73b4eb1,ad525104-71e2-4844-977c-e03341f1a498,3afe08f9-9b10-4f14-abbc-a6613c048b47,70
0f04f246-614e-4e94-b690-59b0a4b0a762,04ef3106-842d-4aa5-b3c6-47a26244f3c9,2869847c-c41f-47eb-8900-799941921194,89
34c28c84-0891-460f-91fc-48fcfaf268bf,29649024-9f8b-42d7-b397-c82d1cf9754b,2869847c-c41f-47eb-8900-799941921194,44
b420018d-7d9a-4fdd-88bc-bc5fe49d6ca1,697d6fe1-1fb6-4afb-a160-03fcee76532f,2869847c-c41f-47eb-8900-799941921194,17
1a4d3fc0-0b89-4bdf-aa08-43b7d3da1de5,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,2869847c-c41f-47eb-8900-799941921194,62
31352424-598a-4faa-99fe-fa6f73e6c24a,c25a9b47-ffe6-4889-a289-12453200d17f,2869847c-c41f-47eb-8900-799941921194,37
7129314f-2233-4047-a811-a51990d40e08,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,2869847c-c41f-47eb-8900-799941921194,27
bfe1c449-3b34-4eb9-ae96-9178b525b504,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,2869847c-c41f-47eb-8900-799941921194,7
368446d0-504c-45e0-8159-22f6f6fe8974,6346a07c-7c07-42fc-b68e-b13462d889a3,2869847c-c41f-47eb-8900-799941921194,87
fd0fbe53-893d-4632-81a6-19c6a9cafa73,b4f10d51-c91c-492f-8267-ea73e68f3ee7,2869847c-c41f-47eb-8900-799941921194,44
7df63023-8cdd-479d-949d-e141a89dd834,ad525104-71e2-4844-977c-e03341f1a498,2869847c-c41f-47eb-8900-799941921194,4
6ed399e4-23e2-4fdb-a585-d80c6c7efc76,04ef3106-842d-4aa5-b3c6-47a26244f3c9,612b4d8e-1337-4f63-b53d-2533903be1fd,26
4aedeea5-ed8a-4c87-a12a-d1f23b12be6c,29649024-9f8b-42d7-b397-c82d1cf9754b,612b4d8e-1337-4f63-b53d-2533903be1fd,94
5effeb45-2ec0-4968-9ed2-5a7fea867f4e,697d6fe1-1fb6-4afb-a160-03fcee76532f,612b4d8e-1337-4f63-b53d-2533903be1fd,56
31fb01c5-e99a-418c-a964-b61c16de1a17,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,612b4d8e-1337-4f63-b53d-2533903be1fd,95
64d5d0e2-8650-4031-ba87-63f0f9f750b4,c25a9b47-ffe6-4889-a289-12453200d17f,612b4d8e-1337-4f63-b53d-2533903be1fd,60
83ebd4bb-abd8-4a32-aa7a-4bef441abb0a,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,612b4d8e-1337-4f63-b53d-2533903be1fd,10
ec71f519-ada7-4569-aeb5-011370d600ff,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,612b4d8e-1337-4f63-b53d-2533903be1fd,81
c66441da-22a0-4607-a24a-27926df0b85d,6346a07c-7c07-42fc-b68e-b13462d889a3,612b4d8e-1337-4f63-b53d-2533903be1fd,78
afabfd1d-4fc0-4432-be14-f2196e559762,b4f10d51-c91c-492f-8267-ea73e68f3ee7,612b4d8e-1337-4f63-b53d-2533903be1fd,4
2f1c2400-54a7-42b8-be6a-bd2121b32aec,ad525104-71e2-4844-977c-e03341f1a498,612b4d8e-1337-4f63-b53d-2533903be1fd,63
11df6fd9-4775-455e-b448-4e6df2d46fa3,04ef3106-842d-4aa5-b3c6-47a26244f3c9,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,86
576741ef-cbbd-4a79-a18a-b1161c6fb6c9,29649024-9f8b-42d7-b397-c82d1cf9754b,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,72
b9bda7d2-4075-4485-b597-17182a1ef0c3,697d6fe1-1fb6-4afb-a160-03fcee76532f,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,41
6eb22e3a-2168-4aa1-a372-d58b992e1296,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,11
7b46c087-7563-47b9-add2-3d00608df786,c25a9b47-ffe6-4889-a289-12453200d17f,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,100
970ae94a-e959-44b1-a3e0-a7a83cff3050,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,95
daa9c075-796b-4000-9a1e-154d7deec916,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,68
934750c9-1733-4cd0-b02e-cbf52926f2be,6346a07c-7c07-42fc-b68e-b13462d889a3,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,54
45d7ba6c-f4a2-4d07-acd5-7d63e0ea97a4,b4f10d51-c91c-492f-8267-ea73e68f3ee7,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,2
8013608f-ae31-4e33-a86c-917bbfa27f98,ad525104-71e2-4844-977c-e03341f1a498,2df2dd0a-45fd-46cd-ae0b-c9d44504d8ec,97
a9e993d8-590c-4490-ba3c-38f2c0a7578e,04ef3106-842d-4aa5-b3c6-47a26244f3c9,acadd0bf-93a0-445d-b429-9adddd1cb50b,20
3843bafb-c3e0-451f-9684-d88ad21a5fab,29649024-9f8b-42d7-b397-c82d1cf9754b,acadd0bf-93a0-445d-b429-9adddd1cb50b,94
48381892-6ab9-433a-962c-21dda770a652,697d6fe1-1fb6-4afb-a160-03fcee76532f,acadd0bf-93a0-445d-b429-9adddd1cb50b,3
f43fbb0f-97b6-4697-9f42-0c688ab603ee,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,acadd0bf-93a0-445d-b429-9adddd1cb50b,10
fdc5a3f3-7a2a-40ec-89b0-6a3371046535,c25a9b47-ffe6-4889-a289-12453200d17f,acadd0bf-93a0-445d-b429-9adddd1cb50b,34
dd3693d7-b628-449b-a535-d27694c8257d,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,acadd0bf-93a0-445d-b429-9adddd1cb50b,17
9c9c90ba-dccb-44fd-a338-1b4b3f19f99a,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,acadd0bf-93a0-445d-b429-9adddd1cb50b,65
0a701f94-14b5-416e-ab8c-9f741375d8a9,6346a07c-7c07-42fc-b68e-b13462d889a3,acadd0bf-93a0-445d-b429-9adddd1cb50b,57
5fbba91d-5f04-4f04-bf8e-4fe11c6cd0a5,b4f10d51-c91c-492f-8267-ea73e68f3ee7,acadd0bf-93a0-445d-b429-9adddd1cb50b,28
d8573e51-13ce-41d4-a892-cbc9f95264f2,ad525104-71e2-4844-977c-e03341f1a498,acadd0bf-93a0-445d-b429-9adddd1cb50b,12
883a7110-1b01-4dd1-9b3c-c3c3f6c80a33,04ef3106-842d-4aa5-b3c6-47a26244f3c9,ad5dae7d-87a7-415e-92e3-35f6cc409563,17
98645479-a448-4ead-8ede-b7884abeb8da,29649024-9f8b-42d7-b397-c82d1cf9754b,ad5dae7d-87a7-415e-92e3-35f6cc409563,43
c06fb01c-787d-4b04-9ad7-2425528b9436,697d6fe1-1fb6-4afb-a160-03fcee76532f,ad5dae7d-87a7-415e-92e3-35f6cc409563,71
810bcb63-a8fa-4bd1-9ec3-51d10c849478,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,ad5dae7d-87a7-415e-92e3-35f6cc409563,72
17991ef2-1b33-4703-a2cb-c2cfe0313f86,c25a9b47-ffe6-4889-a289-12453200d17f,ad5dae7d-87a7-415e-92e3-35f6cc409563,43
a49bb450-80ef-4563-b94b-d7a799045a98,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,ad5dae7d-87a7-415e-92e3-35f6cc409563,4
f9b1b2bb-b502-441b-9864-5d86666751d7,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,ad5dae7d-87a7-415e-92e3-35f6cc409563,69
0f32264f-26a6-4a7c-89f1-9658dc126f70,6346a07c-7c07-42fc-b68e-b13462d889a3,ad5dae7d-87a7-415e-92e3-35f6cc409563,74
d14bd963-05af-4b61-93c1-ed4df70156bd,b4f10d51-c91c-492f-8267-ea73e68f3ee7,ad5dae7d-87a7-415e-92e3-35f6cc409563,22
162e454d-7d22-43ac-8348-3580adac4ef6,ad525104-71e2-4844-977c-e03341f1a498,ad5dae7d-87a7-415e-92e3-35f6cc409563,55
abe863b1-cfa7-4e4a-9e0d-c7949a44d448,04ef3106-842d-4aa5-b3c6-47a26244f3c9,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,71
b261f48d-a99f-40c7-97dd-2d28754df52f,29649024-9f8b-42d7-b397-c82d1cf9754b,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,78
312a48c2-7fa6-42c3-9550-f474c138c126,697d6fe1-1fb6-4afb-a160-03fcee76532f,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,15
11c77040-1f97-4817-9224-ab3bf6e759c9,9c20ab8e-c3ce-43a4-8a32-d0d6a5281f57,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,79
26e756d7-880d-4e5d-b742-5052e014f541,c25a9b47-ffe6-4889-a289-12453200d17f,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,84
e1c6123b-7023-4f0b-be5e-0126adbfd22f,363cbdd0-b1d8-45cc-96ec-2ddd6b86d0ee,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,16
c732ca01-455f-446f-bc9b-122db39246b3,33f41cbf-dbfc-493b-9b3e-36b88a6bca77,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,2
c6ea73e7-682d-49cb-88ec-22ec61af4a23,6346a07c-7c07-42fc-b68e-b13462d889a3,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,5
c01c3539-fdf7-48a0-a654-94b95131ce1e,b4f10d51-c91c-492f-8267-ea73e68f3ee7,c1e8bedb-64a1-4cdd-8e7a-bf27e6420c72,62
